Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Duration,Total_Stops,Price
SpiceJet,2019-09-03,Banglore,New Delhi,BLR → DEL,05:45,170,0,7110
Air India,2019-09-03,Banglore,New Delhi,BLR → MAA → DEL,11:50,725,1 ,10972
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,10:05,175,0,6860
GoAir,2019-09-03,Banglore,New Delhi,BLR → DEL,20:55,175,0,5706
Air India,2019-09-03,Banglore,New Delhi,BLR → CCU → DEL,05:50,1015,1 ,10657
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,19:15,550,1 ,14053
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,16:00,745,1 ,16289
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,855,2  ,8620
IndiGo,2019-09-03,Delhi,Cochin,DEL → BOM → COK,16:00,300,1 ,7725
Air India,2019-09-03,Banglore,New Delhi,BLR → HYD → DEL,06:50,325,1 ,5118
IndiGo,2019-09-03,Chennai,Kolkata,MAA → CCU,22:05,140,0,6297
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,08:00,705,1 ,16287
IndiGo,2019-09-03,Delhi,Cochin,DEL → LKO → COK,05:35,275,1 ,9476
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BHO → BOM → COK,05:40,1365,2  ,14861
SpiceJet,2019-09-03,Kolkata,Banglore,CCU → BLR,22:20,140,0,4622
Jet Airways,2019-09-03,Delhi,Cochin,DEL → COK,11:00,195,0,9564
Air India,2019-09-03,Delhi,Cochin,DEL → BLR → COK,06:10,1010,1 ,9064
Vistara,2019-09-03,Banglore,New Delhi,BLR → DEL,16:00,155,0,7923
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,05:30,170,0,4777
IndiGo,2019-09-03,Delhi,Cochin,DEL → BOM → COK,06:40,860,1 ,12351
Jet Airways,2019-09-03,Banglore,New Delhi,BLR → BOM → DEL,08:55,1475,1 ,11087
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,04:45,900,1 ,10782
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,23:30,170,0,4777
Air India,2019-09-03,Banglore,New Delhi,BLR → GOI → DEL,17:00,1420,1 ,9292
IndiGo,2019-09-03,Banglore,New Delhi,BLR → MAA → DEL,06:25,305,1 ,8434
Air India,2019-09-03,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,1210,2  ,11622
Air India,2019-09-03,Banglore,New Delhi,BLR → DEL,21:10,165,0,4966
Air India,2019-09-03,Delhi,Cochin,DEL → BOM → COK,08:00,675,1 ,16754
SpiceJet,2019-09-03,Kolkata,Banglore,CCU → BLR,17:15,150,0,4622
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,02:15,1050,1 ,13843
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,18:15,1475,1 ,16289
Jet Airways,2019-09-03,Banglore,New Delhi,BLR → BOM → DEL,21:25,615,1 ,7832
Jet Airways,2019-09-03,Banglore,New Delhi,BLR → BOM → DEL,05:45,280,1 ,11087
Air India,2019-09-03,Kolkata,Banglore,CCU → BLR,14:15,150,0,4960
Air India,2019-09-03,Delhi,Cochin,DEL → MAA → COK,17:20,965,1 ,12415
Air Asia,2019-09-03,Banglore,New Delhi,BLR → DEL,05:50,170,0,7652
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,09:35,165,0,4148
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,04:00,535,1 ,16259
IndiGo,2019-09-03,Chennai,Kolkata,MAA → CCU,07:55,140,0,6297
Vistara,2019-09-03,Delhi,Cochin,DEL → COK,06:00,190,0,7266
GoAir,2019-09-03,Banglore,New Delhi,BLR → DEL,11:40,175,0,7305
Air India,2019-09-03,Delhi,Cochin,DEL → BOM → COK,23:00,1215,1 ,11260
Air India,2019-09-03,Delhi,Cochin,DEL → BOM → COK,23:00,520,1 ,10840
Air India,2019-09-03,Banglore,New Delhi,BLR → COK → DEL,22:00,1520,1 ,8425
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,19:45,520,1 ,15554
Jet Airways,2019-09-03,Delhi,Cochin,DEL → IXC → BOM → COK,13:45,1745,2  ,18752
Air India,2019-09-03,Banglore,New Delhi,BLR → DEL,10:00,165,0,7801
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,04:00,170,0,4777
Air India,2019-09-03,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,2295,2  ,10598
Air India,2019-09-03,Banglore,New Delhi,BLR → DEL,21:10,165,0,7591
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,14:20,155,0,4148
SpiceJet,2019-09-03,Banglore,New Delhi,BLR → DEL,20:30,170,0,5126
Air India,2019-09-03,Delhi,Cochin,DEL → COK,05:10,170,0,5831
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,21:50,395,1 ,15029
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,22:20,170,0,6144
Air India,2019-09-03,Delhi,Cochin,DEL → BLR → COK,20:30,1590,1 ,8119
SpiceJet,2019-09-03,Banglore,New Delhi,BLR → PNQ → DEL,10:20,475,1 ,7294
IndiGo,2019-09-03,Delhi,Cochin,DEL → BOM → COK,04:45,975,1 ,10518
IndiGo,2019-09-03,Delhi,Cochin,DEL → HYD → COK,07:35,515,1 ,6674
Air India,2019-09-03,Banglore,New Delhi,BLR → HYD → DEL,06:50,1560,1 ,5626
Vistara,2019-09-03,Banglore,New Delhi,BLR → DEL,07:00,160,0,7975
Air India,2019-09-03,Chennai,Kolkata,MAA → CCU,11:40,135,0,7817
SpiceJet,2019-09-03,Delhi,Cochin,DEL → BLR → COK,16:35,375,1 ,7084
IndiGo,2019-09-03,Delhi,Cochin,DEL → HYD → MAA → COK,06:40,880,2  ,8146
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,10:10,165,0,4462
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,05:30,170,0,4148
IndiGo,2019-09-03,Delhi,Cochin,DEL → BOM → COK,15:00,635,1 ,13611
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,06:50,1295,1 ,16289
SpiceJet,2019-09-03,Delhi,Cochin,DEL → MAA → COK,06:10,310,1 ,8382
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,19:45,1385,1 ,14053
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,22:20,170,0,4377
IndiGo,2019-09-03,Banglore,New Delhi,BLR → STV → DEL,11:20,245,1 ,5746
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,06:40,755,1 ,13082
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,15:15,620,1 ,15200
Jet Airways,2019-09-03,Banglore,New Delhi,BLR → BDQ → DEL,05:50,390,1 ,10037
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,20:50,1320,1 ,16289
Jet Airways,2019-09-03,Mumbai,Hyderabad,BOM → HYD,19:40,90,0,4050
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,06:50,850,1 ,14086
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,21:25,160,0,4148
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,21:50,1260,1 ,15764
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,15:05,1665,1 ,16289
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,19:15,1415,1 ,16289
Jet Airways,2019-09-03,Delhi,Cochin,DEL → BOM → COK,20:50,455,1 ,15554
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,08:40,665,1 ,18492
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,08:00,675,1 ,19332
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,06:00,825,1 ,13941
IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,20:25,160,0,4148
SpiceJet,2019-09-04,Banglore,Delhi,BLR → DEL,21:10,175,0,3971
Jet Airways,2019-09-04,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,810,2  ,9483
Air India,2019-09-04,Delhi,Cochin,DEL → MAA → COK,20:40,765,1 ,4487
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,13:00,480,1 ,12537
Air India,2019-09-04,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,1545,2  ,10021
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,07:10,175,0,4823
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,19:50,180,0,4544
IndiGo,2019-09-04,Kolkata,Banglore,CCU → HYD → BLR,19:20,265,1 ,3574
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,08:30,630,1 ,10877
Jet Airways,2019-09-04,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,1125,2  ,10909
Air India,2019-09-04,Kolkata,Banglore,CCU → MAA → BLR,14:35,1440,1 ,5006
Air India,2019-09-04,Delhi,Cochin,DEL → BLR → COK,20:30,705,1 ,5683
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,08:30,170,0,4823
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,08:45,630,1 ,8371
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,07:30,810,1 ,6093
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,07:00,160,0,5403
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,06:55,155,0,3841
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,20:20,155,0,4488
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,12:50,385,1 ,6481
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,18:25,175,0,4823
Jet Airways,2019-09-04,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,1195,2  ,9483
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,21:15,180,0,3943
Air Asia,2019-09-04,Delhi,Cochin,DEL → BLR → COK,20:45,625,1 ,6451
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,15:30,155,0,4174
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,19:00,390,1 ,7363
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,09:15,975,1 ,6573
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,22:20,140,0,3873
Air India,2019-09-04,Banglore,Delhi,BLR → DEL,21:05,170,0,4441
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,06:40,860,1 ,6093
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,19:50,180,0,7229
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,09:45,170,0,5403
Air India,2019-09-04,Kolkata,Banglore,CCU → BLR,20:45,155,0,4460
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,17:15,155,0,4174
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,11:40,830,1 ,6645
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,15:50,175,0,4544
SpiceJet,2019-09-04,Banglore,Delhi,BLR → DEL,09:30,170,0,4423
Air India,2019-09-04,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,1820,2  ,9968
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → MAA → BLR,15:05,315,1 ,4649
Air India,2019-09-04,Delhi,Cochin,DEL → COK,14:05,230,0,6724
Air India,2019-09-04,Delhi,Cochin,DEL → COK,05:10,170,0,4729
Vistara,2019-09-04,Delhi,Cochin,DEL → COK,06:00,190,0,5586
Air India,2019-09-04,Banglore,Delhi,BLR → DEL,05:45,180,0,4441
SpiceJet,2019-09-04,Banglore,Delhi,BLR → DEL,09:30,170,0,4319
Air India,2019-09-04,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,1275,2  ,8341
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,11:30,170,0,5403
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,16:00,570,1 ,6573
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,08:00,660,1 ,11142
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,01:30,165,0,3419
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,19:30,165,0,5613
Air India,2019-09-04,Banglore,Delhi,BLR → DEL,17:00,170,0,5911
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,17:45,180,0,4544
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,20:00,170,0,4823
SpiceJet,2019-09-04,Banglore,Delhi,BLR → DEL,21:10,175,0,3919
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,18:55,175,0,4823
Air Asia,2019-09-04,Kolkata,Banglore,CCU → BBI → BLR,06:50,220,1 ,5162
Air India,2019-09-04,Delhi,Cochin,DEL → HYD → BOM → COK,13:05,1115,2  ,8577
Air India,2019-09-04,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,1380,2  ,9916
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,15:50,175,0,7229
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,22:20,140,0,3841
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,06:55,155,0,3873
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,11:25,845,1 ,6270
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,09:00,145,0,3841
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,05:30,170,0,3943
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,15:15,150,0,4174
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,07:10,180,0,7229
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,10:35,520,1 ,6106
Jet Airways,2019-09-04,Delhi,Cochin,DEL → BOM → COK,22:50,825,1 ,11822
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,08:20,180,0,7229
Jet Airways,2019-09-04,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,1390,2  ,9483
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,17:45,465,1 ,8535
Jet Airways,2019-09-04,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,810,2  ,10909
Air India,2019-09-04,Delhi,Cochin,DEL → MAA → COK,06:05,1640,1 ,4487
Air India,2019-09-04,Delhi,Cochin,DEL → BOM → COK,07:00,735,1 ,6674
Air Asia,2019-09-04,Kolkata,Banglore,CCU → BLR,19:55,150,0,4107
Air Asia,2019-09-04,Banglore,Delhi,BLR → DEL,23:55,170,0,4483
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,06:00,165,0,7229
GoAir,2019-09-04,Banglore,Delhi,BLR → DEL,20:55,165,0,4239
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,21:25,160,0,4174
Air India,2019-09-04,Kolkata,Banglore,CCU → HYD → BLR,19:00,965,1 ,4647
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,08:20,180,0,4544
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,17:00,510,1 ,6838
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,11:10,175,0,7229
SpiceJet,2019-09-04,Delhi,Cochin,DEL → MAA → COK,06:05,315,1 ,5351
Jet Airways,2019-09-04,Delhi,Cochin,DEL → BOM → COK,20:55,940,1 ,11822
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,18:35,415,1 ,6573
GoAir,2019-09-04,Delhi,Cochin,DEL → AMD → COK,07:25,355,1 ,4106
Jet Airways,2019-09-04,Delhi,Cochin,DEL → BOM → COK,17:30,1145,1 ,11822
IndiGo,2019-09-04,Delhi,Cochin,DEL → LKO → COK,21:50,345,1 ,7398
Jet Airways,2019-09-04,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,440,2  ,15439
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,10:10,170,0,4423
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → HYD → COK,07:05,665,1 ,6601
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,17:10,150,0,3873
Air India,2019-09-04,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,2240,2  ,7711
Jet Airways,2019-09-04,Delhi,Cochin,DEL → BOM → COK,07:05,715,1 ,17531
Air India,2019-09-04,Delhi,Cochin,DEL → BOM → COK,08:00,675,1 ,6377
Air Asia,2019-09-04,Banglore,Delhi,BLR → DEL,04:55,170,0,4282
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,16:55,180,0,4823
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,09:00,615,1 ,12853
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,23:30,170,0,4591
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BBI → BLR,19:55,235,1 ,4226
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,18:55,185,0,7229
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,15:00,630,1 ,6270
IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,10:35,895,1 ,6270
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,22:15,155,0,4174
Jet Airways,2019-09-04,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,1140,2  ,11546
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,21:00,170,0,5403
IndiGo,2019-09-04,Kolkata,Banglore,CCU → HYD → BLR,15:15,290,1 ,4268
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,06:00,440,1 ,8323
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,07:10,180,0,4544
Air India,2019-09-04,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,865,2  ,8052
Jet Airways,2019-09-04,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,1775,2  ,9483
IndiGo,2019-09-04,Kolkata,Banglore,CCU → MAA → BLR,19:35,275,1 ,4860
SpiceJet,2019-09-04,Banglore,Delhi,BLR → DEL,05:55,160,0,3971
Jet Airways,2019-09-04,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,1375,2  ,10909
IndiGo,2019-09-04,Kolkata,Banglore,CCU → MAA → BLR,11:30,275,1 ,4966
IndiGo,2019-09-04,Kolkata,Banglore,CCU → BLR,04:40,155,0,4174
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,06:00,165,0,4544
Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,11:10,175,0,4544
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,22:10,170,0,3943
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,04:00,170,0,3943
SpiceJet,2019-09-04,Kolkata,Banglore,CCU → BLR,09:00,145,0,3873
Jet Airways,2019-09-04,Delhi,Cochin,DEL → BOM → COK,22:50,335,1 ,12242
Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,17:30,480,1 ,13017
GoAir,2019-09-04,Banglore,Delhi,BLR → DEL,07:45,175,0,4632
Jet Airways,2019-09-04,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,810,2  ,11664
Jet Airways,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,1760,2  ,16704
SpiceJet,2019-09-05,Kolkata,Banglore,CCU → BLR,06:55,155,0,3873
SpiceJet,2019-09-05,Chennai,Kolkata,MAA → CCU,08:20,135,0,3859
Air India,2019-09-05,Chennai,Kolkata,MAA → CCU,11:40,135,0,4667
Air India,2019-09-05,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,1490,2  ,14431
Air India,2019-09-05,Delhi,Cochin,DEL → HYD → BOM → COK,07:05,1475,2  ,13547
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,16:30,730,1 ,10844
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,19:45,520,1 ,12373
SpiceJet,2019-09-05,Banglore,Delhi,BLR → DEL,09:30,170,0,4991
IndiGo,2019-09-05,Delhi,Cochin,DEL → LKO → COK,21:50,345,1 ,6058
Jet Airways,2019-09-05,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,560,2  ,13029
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,345,1 ,14781
Jet Airways,2019-09-05,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,810,2  ,15129
Jet Airways,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,810,2  ,15129
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,06:30,590,1 ,13941
Air India,2019-09-05,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,865,2  ,13039
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,19:15,550,1 ,12373
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,16:30,425,1 ,14781
Vistara,2019-09-05,Delhi,Cochin,DEL → COK,14:40,190,0,6216
IndiGo,2019-09-05,Kolkata,Banglore,CCU → BBI → BLR,07:10,330,1 ,4864
Air Asia,2019-09-05,Delhi,Cochin,DEL → BLR → COK,20:45,625,1 ,6751
Air Asia,2019-09-05,Kolkata,Banglore,CCU → BBI → BLR,19:55,215,1 ,5162
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,17:30,1530,1 ,15554
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,11:30,450,1 ,12373
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,21:10,890,1 ,9663
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,18:15,610,1 ,12373
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,07:05,1280,1 ,12373
IndiGo,2019-09-05,Kolkata,Banglore,CCU → BLR,15:30,155,0,4804
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,22:50,335,1 ,15554
Jet Airways,2019-09-05,Mumbai,Hyderabad,BOM → HYD,07:05,85,0,4995
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,06:30,330,1 ,14388
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,10:20,535,1 ,8266
Air India,2019-09-05,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,1100,2  ,13033
Air India,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,20:30,745,1 ,10203
IndiGo,2019-09-05,Delhi,Cochin,DEL → BOM → COK,17:30,480,1 ,8330
IndiGo,2019-09-05,Banglore,Delhi,BLR → DEL,01:30,165,0,3419
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,570,1 ,14781
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,08:25,590,1 ,10844
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,15:00,805,1 ,12373
IndiGo,2019-09-05,Chennai,Kolkata,MAA → CCU,05:15,145,0,3540
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,06:30,705,1 ,10844
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,15:00,1295,1 ,12373
SpiceJet,2019-09-05,Chennai,Kolkata,MAA → CCU,17:45,140,0,3597
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,11:40,455,1 ,8266
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,20:55,450,1 ,12373
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,1690,1 ,7757
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,08:00,660,1 ,15554
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,08:25,590,1 ,14781
IndiGo,2019-09-05,Mumbai,Hyderabad,BOM → HYD,19:05,90,0,4392
Jet Airways,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,1430,2  ,15129
Vistara,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,20:20,765,1 ,9187
Air India,2019-09-05,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,1275,2  ,10441
Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,18:55,185,0,3702
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,02:15,1570,1 ,12373
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,08:25,1655,1 ,9663
IndiGo,2019-09-05,Delhi,Cochin,DEL → COK,05:35,195,0,5000
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,06:30,1655,1 ,8586
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,06:00,900,1 ,7670
SpiceJet,2019-09-05,Delhi,Cochin,DEL → PNQ → COK,08:45,270,1 ,4760
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,10:20,640,1 ,7670
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,21:10,775,1 ,9663
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,17:30,1145,1 ,12373
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,11:30,840,1 ,15078
Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,06:00,165,0,4030
Air India,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,09:25,545,1 ,8891
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,1200,1 ,7757
Air India,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,1410,2  ,10178
IndiGo,2019-09-05,Mumbai,Hyderabad,BOM → HYD,12:00,90,0,4392
SpiceJet,2019-09-05,Delhi,Cochin,DEL → PNQ → COK,08:45,270,1 ,4812
Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,18:55,185,0,7229
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → GAU → BLR,10:20,435,1 ,8355
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,08:00,660,1 ,10197
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,06:30,590,1 ,8586
Jet Airways,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,1390,2  ,15129
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,13:00,375,1 ,14323
IndiGo,2019-09-05,Delhi,Cochin,DEL → HYD → COK,06:50,560,1 ,6442
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,08:25,475,1 ,13941
Air India,2019-09-05,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,1415,2  ,10697
Air India,2019-09-05,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,800,2  ,10861
IndiGo,2019-09-05,Delhi,Cochin,DEL → BOM → COK,17:10,500,1 ,8330
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,17:00,510,1 ,9424
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,400,1 ,10844
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,625,2  ,18191
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,20:00,845,1 ,13584
Air India,2019-09-05,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,1420,2  ,9925
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,14:05,875,1 ,8586
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,16:30,945,1 ,13941
